day,minute,order_id,courier_id,regime,pickup_dist_km,order_dist_km,tw_end,delivered_predicted,delivered_actual,slack_min,noise_min,on_time,on_time_8b,method
7,854,28676,2150.0,2,0.414,2.437,888,882.44,882.44,5.56,0.0,1,1,astar_fixed
7,854,464498,939.0,2,0.134,1.505,884,872.05,872.05,11.95,0.0,1,1,astar_fixed
7,854,563272,958.0,2,0.924,2.621,895,888.39,888.39,6.61,0.0,1,1,astar_fixed
7,854,387078,2431.0,2,1.026,1.434,884,879.09,881.89,2.11,2.81,1,1,astar_fixed
7,854,440774,4770.0,2,0.109,0.227,884,877.43,877.43,6.57,0.0,1,1,astar_fixed
7,854,170921,1328.0,2,0.256,0.473,884,875.8,875.8,8.2,0.0,1,1,astar_fixed
7,854,134581,501.0,2,0.002,1.554,884,871.33,872.57,11.43,1.23,1,1,astar_fixed
7,854,332022,1556.0,2,0.273,0.789,884,875.9,875.9,8.1,0.0,1,1,astar_fixed
7,856,281781,2252.0,2,0.202,2.641,886,884.37,886.76,-0.76,2.39,0,1,astar_fixed
7,856,227062,501.0,2,0.147,0.4,885,880.02,882.13,2.87,2.11,1,1,astar_fixed
7,858,15801,849.0,2,0.355,1.152,887,874.92,875.61,11.39,0.69,1,1,astar_fixed
7,858,430010,2854.0,2,0.132,1.071,887,874.07,874.07,12.93,0.0,1,1,astar_fixed
7,858,448789,2258.0,2,0.696,2.33,893,887.94,887.94,5.06,0.0,1,1,astar_fixed
7,858,467216,3309.0,2,0.277,0.609,889,876.02,880.77,8.23,4.75,1,1,astar_fixed
7,858,521857,2514.0,2,0.343,0.473,889,869.46,871.09,17.91,1.63,1,1,astar_fixed
7,858,524478,2039.0,2,0.218,1.393,889,875.81,875.81,13.19,0.0,1,1,astar_fixed
7,860,487988,2662.0,2,1.088,0.725,890,879.54,879.54,10.46,0.0,1,1,astar_fixed
7,860,438064,607.0,2,0.079,2.48,894,885.93,885.93,8.07,0.0,1,1,astar_fixed
7,860,6202,1282.0,2,0.275,0.742,889,872.72,873.84,15.16,1.12,1,1,astar_fixed
7,860,22325,1240.0,2,0.778,2.01,889,887.9,887.9,1.1,0.0,1,1,astar_fixed
7,860,107288,228.0,2,0.107,1.052,894,889.22,889.77,4.23,0.56,1,1,astar_fixed
7,860,321003,2141.0,2,1.109,1.131,890,883.2,884.3,5.7,1.1,1,1,astar_fixed
7,862,35074,1771.0,2,0.331,1.178,891,878.93,884.22,6.78,5.29,1,1,astar_fixed
7,862,104335,987.0,2,1.122,1.871,896,891.65,891.65,4.35,0.0,1,1,astar_fixed
7,862,424759,1299.0,2,0.064,2.306,897,892.96,893.32,3.68,0.36,1,1,astar_fixed
7,862,140678,820.0,2,0.506,2.19,897,893.61,894.1,2.9,0.5,1,1,astar_fixed
7,862,326533,3725.0,2,1.178,1.73,893,890.93,890.93,2.07,0.0,1,1,astar_fixed
7,862,362549,3384.0,2,1.131,1.599,892,889.4,892.04,-0.04,2.63,0,1,astar_fixed
7,864,48045,388.0,2,0.616,1.595,894,886.95,886.95,7.05,0.0,1,1,astar_fixed
7,864,427329,272.0,2,0.523,0.926,894,880.42,881.87,12.13,1.45,1,1,astar_fixed
7,864,31853,4228.0,2,0.681,1.238,894,884.45,884.45,9.55,0.0,1,1,astar_fixed
7,864,79536,2426.0,2,0.047,1.1,894,877.83,880.16,13.84,2.33,1,1,astar_fixed
7,866,419453,5.0,2,0.208,1.999,900,888.92,888.92,11.08,0.0,1,1,astar_fixed
7,866,281786,2015.0,2,0.833,0.974,896,885.49,885.9,10.1,0.41,1,1,astar_fixed
7,866,170925,828.0,2,0.456,1.352,899,885.5,886.01,12.99,0.51,1,1,astar_fixed
7,866,472427,3345.0,2,0.739,1.24,897,886.96,889.08,7.92,2.13,1,1,astar_fixed
7,868,540221,2002.0,2,0.107,1.68,897,887.31,887.31,9.69,0.0,1,1,astar_fixed
7,868,235818,2514.0,2,0.365,0.832,898,883.72,883.72,14.28,0.0,1,1,astar_fixed
7,868,212461,2914.0,2,0.808,0.079,898,879.6,879.6,18.4,0.0,1,1,astar_fixed
7,868,116378,544.0,2,0.339,2.068,899,892.63,893.07,5.93,0.44,1,1,astar_fixed
7,870,318173,1204.0,2,0.78,0.542,899,885.33,885.33,13.67,0.0,1,1,astar_fixed
7,870,392500,745.0,2,0.427,0.556,900,882.43,886.91,13.09,4.48,1,1,astar_fixed
7,870,501006,2771.0,2,0.612,1.732,900,894.09,894.09,5.91,0.0,1,1,astar_fixed
7,872,125412,2050.0,2,0.325,1.998,897,895.91,895.91,1.09,0.0,1,1,astar_fixed
7,872,88857,1282.0,2,0.275,0.957,902,887.28,887.28,14.72,0.0,1,1,astar_fixed
7,872,495808,1771.0,2,0.134,0.213,901,885.91,885.91,15.09,0.0,1,1,astar_fixed
7,872,553017,2191.0,2,1.071,2.399,911,905.74,905.74,5.26,0.0,1,1,astar_fixed
7,872,376327,3393.0,2,1.106,0.288,902,887.94,890.87,11.13,2.92,1,1,astar_fixed
7,872,490614,3241.0,2,0.831,2.156,907,901.6,901.6,5.4,0.0,1,1,astar_fixed
7,872,6205,2717.0,2,1.028,0.4,902,888.24,888.24,13.76,0.0,1,1,astar_fixed
7,874,170928,2082.0,2,0.662,1.822,904,899.29,905.54,-1.54,6.24,0,1,astar_fixed
7,874,459278,2020.0,2,1.0,0.765,904,893.13,893.13,10.87,0.0,1,1,astar_fixed
7,874,119380,939.0,2,0.73,1.346,904,895.79,895.79,8.21,0.0,1,1,astar_fixed
7,874,152802,1299.0,2,0.109,0.232,904,899.88,899.88,4.12,0.0,1,1,astar_fixed
7,876,203492,1328.0,2,0.382,2.119,905,901.44,902.96,2.04,1.52,1,1,astar_fixed
7,876,206455,1556.0,2,0.674,1.713,906,900.46,902.62,3.38,2.16,1,1,astar_fixed
7,876,411422,849.0,2,0.956,0.653,906,893.79,894.38,11.62,0.59,1,1,astar_fixed
7,876,351343,272.0,2,0.46,1.052,906,897.38,899.14,6.86,1.75,1,1,astar_fixed
7,878,558219,4770.0,2,0.254,1.151,908,894.04,894.04,13.96,0.0,1,1,astar_fixed
7,878,416741,3309.0,2,0.347,0.239,908,887.02,890.73,17.27,3.71,1,1,astar_fixed
7,878,48047,1724.0,2,0.946,0.667,908,895.83,899.85,8.15,4.02,1,1,astar_fixed
7,878,143727,2039.0,2,1.137,0.53,908,896.29,896.29,11.71,0.0,1,1,astar_fixed
7,880,241649,2514.0,2,0.244,0.61,909,895.04,895.04,13.96,0.0,1,1,astar_fixed
7,880,298572,2914.0,2,0.13,0.051,910,885.56,885.62,24.38,0.06,1,1,astar_fixed
7,880,125415,607.0,2,0.076,1.022,910,899.34,899.34,10.66,0.0,1,1,astar_fixed
7,880,464502,501.0,2,0.097,1.205,910,895.19,896.49,13.51,1.31,1,1,astar_fixed
7,884,12679,2141.0,2,0.42,1.884,913,907.75,909.52,3.48,1.77,1,1,astar_fixed
7,884,258908,2914.0,2,0.193,1.076,913,900.44,900.44,12.56,0.0,1,1,astar_fixed
7,884,107291,489.0,2,0.113,0.482,914,893.1,893.1,20.9,0.0,1,1,astar_fixed
7,886,128456,1771.0,2,0.287,0.5,916,896.74,900.14,15.86,3.4,1,1,astar_fixed
7,886,459280,828.0,2,0.327,0.962,917,901.05,901.05,15.95,0.0,1,1,astar_fixed
7,886,91978,2426.0,2,0.252,2.103,921,910.18,910.18,10.82,0.0,1,1,astar_fixed
7,886,370788,1963.0,2,0.236,0.499,916,896.3,899.39,16.61,3.09,1,1,astar_fixed
7,888,38248,1538.0,2,0.18,0.534,917,898.12,898.12,18.88,0.0,1,1,astar_fixed
7,888,149713,3393.0,2,0.402,1.462,917,907.98,908.54,8.46,0.56,1,1,astar_fixed
7,888,176913,2662.0,2,0.712,1.237,917,908.7,912.48,4.52,3.78,1,1,astar_fixed
7,888,188817,1204.0,2,0.517,1.285,924,907.45,907.45,16.55,0.0,1,1,astar_fixed
7,890,456615,2002.0,2,0.218,0.277,919,898.24,898.24,20.76,0.0,1,1,astar_fixed
7,890,337462,2150.0,2,0.208,1.954,920,912.53,917.11,2.89,4.58,1,1,astar_fixed
7,890,560785,3309.0,2,0.469,0.724,920,904.22,904.22,15.78,0.0,1,1,astar_fixed
7,890,334744,2717.0,2,0.43,1.005,920,906.3,906.57,13.43,0.27,1,1,astar_fixed
7,892,511491,3345.0,2,0.842,1.052,921,912.23,912.23,8.77,0.0,1,1,astar_fixed
7,892,427333,1931.0,2,0.611,0.657,921,906.87,906.87,14.13,0.0,1,1,astar_fixed
7,892,185864,987.0,2,0.052,1.399,923,908.44,908.44,14.56,0.0,1,1,astar_fixed
7,892,197576,2015.0,2,0.618,3.473,932,931.07,932.11,-0.11,1.05,0,1,astar_fixed
7,892,332033,2914.0,2,0.034,2.521,932,926.34,926.34,5.66,0.0,1,1,astar_fixed
7,892,519201,3725.0,2,0.216,1.627,922,911.8,915.53,6.47,3.73,1,1,astar_fixed
7,894,155793,820.0,2,0.726,1.347,923,915.77,918.26,4.74,2.5,1,1,astar_fixed
7,894,255998,2252.0,2,0.811,1.036,923,913.83,916.6,6.4,2.77,1,1,astar_fixed
7,894,438070,544.0,2,0.512,1.025,923,911.17,913.93,9.07,2.76,1,1,astar_fixed
7,896,461884,2514.0,2,0.708,0.752,925,912.51,913.01,11.99,0.49,1,1,astar_fixed
7,898,392504,2039.0,2,0.494,1.384,927,918.1,918.1,8.9,0.0,1,1,astar_fixed
7,898,307080,745.0,2,0.881,0.752,927,915.99,915.99,11.01,0.0,1,1,astar_fixed
7,898,221310,2431.0,2,0.924,0.593,927,915.0,916.94,10.06,1.94,1,1,astar_fixed
7,898,152804,1771.0,2,0.082,0.903,931,910.45,910.45,20.55,0.0,1,1,astar_fixed
7,898,116384,939.0,2,0.234,1.704,933,918.61,918.61,14.39,0.0,1,1,astar_fixed
7,898,264601,501.0,2,0.613,0.979,936,915.65,915.65,20.35,0.0,1,1,astar_fixed
7,900,173919,1538.0,2,0.722,0.291,929,912.69,912.69,16.31,0.0,1,1,astar_fixed
7,900,435393,2082.0,2,0.239,2.662,940,928.86,928.86,11.14,0.0,1,1,astar_fixed
7,902,318186,1299.0,2,0.189,0.789,934,914.39,914.39,19.61,0.0,1,1,astar_fixed
7,902,137622,987.0,2,0.052,0.35,933,915.88,919.84,13.16,3.96,1,1,astar_fixed
7,902,406111,849.0,2,0.599,1.761,937,926.23,926.23,10.77,0.0,1,1,astar_fixed
7,904,516675,3309.0,2,0.252,2.06,938,928.04,928.85,9.15,0.81,1,1,astar_fixed
7,904,511494,3347.0,2,0.113,0.522,934,913.45,913.45,20.55,0.0,1,1,astar_fixed
7,904,321009,1282.0,2,0.957,0.674,933,921.98,923.78,9.22,1.79,1,1,astar_fixed
7,904,44777,3725.0,2,0.226,0.747,935,924.14,924.14,10.86,0.0,1,1,astar_fixed
7,904,221314,2002.0,2,0.577,1.542,934,926.16,926.16,7.84,0.0,1,1,astar_fixed
7,904,392505,1724.0,2,0.647,1.977,934,930.49,931.51,2.49,1.02,1,1,astar_fixed
7,904,529764,2020.0,2,0.027,2.244,939,927.46,929.08,9.92,1.62,1,1,astar_fixed
7,906,221315,2191.0,2,0.799,0.639,936,922.33,922.33,13.67,0.0,1,1,astar_fixed
7,906,511495,489.0,2,0.079,0.633,936,916.1,916.1,19.9,0.0,1,1,astar_fixed
7,906,329218,2717.0,2,0.359,1.216,936,923.8,923.8,12.2,0.0,1,1,astar_fixed
7,906,406114,1204.0,2,0.117,1.864,937,928.42,932.69,4.31,4.27,1,1,astar_fixed
7,906,229947,2050.0,2,0.974,0.602,936,923.5,923.5,12.5,0.0,1,1,astar_fixed
7,906,281790,1771.0,2,0.116,0.264,937,917.7,924.9,12.1,7.2,1,1,astar_fixed
7,908,419458,228.0,2,1.034,0.406,937,924.34,924.34,12.66,0.0,1,1,astar_fixed
7,908,459284,2466.0,2,0.667,1.263,937,928.54,929.6,7.4,1.06,1,1,astar_fixed
7,908,469817,2141.0,2,0.655,1.833,937,933.32,933.32,3.68,0.0,1,1,astar_fixed
7,908,503668,3384.0,2,0.157,0.529,937,917.88,917.88,19.12,0.0,1,1,astar_fixed
7,908,48052,828.0,2,0.897,1.706,938,934.31,934.31,3.69,0.0,1,1,astar_fixed
7,908,134595,1299.0,2,0.306,1.629,943,934.97,939.85,3.15,4.88,1,1,astar_fixed
7,908,563285,2825.0,2,0.39,1.94,938,931.97,936.84,1.16,4.87,1,1,astar_fixed
7,910,400717,272.0,2,1.012,1.27,941,933.56,933.56,7.44,0.0,1,1,astar_fixed
7,910,384326,544.0,2,0.5,1.57,940,932.91,932.91,7.09,0.0,1,1,astar_fixed
7,910,227076,2854.0,2,0.093,2.167,940,933.37,933.37,6.63,0.0,1,1,astar_fixed
7,910,158781,1328.0,2,0.327,1.412,940,928.9,928.9,11.1,0.0,1,1,astar_fixed
7,912,197579,2426.0,2,0.497,0.673,941,926.03,929.95,11.05,3.92,1,1,astar_fixed
7,912,354192,501.0,2,0.638,2.391,946,945.61,946.57,-0.57,0.96,0,1,astar_fixed
7,912,464508,2771.0,2,0.978,1.142,941,934.17,934.92,6.08,0.75,1,1,astar_fixed
7,912,537679,2514.0,2,0.087,1.25,941,927.97,927.97,13.03,0.0,1,1,astar_fixed
7,912,38251,2039.0,2,0.516,0.359,942,929.6,929.6,12.4,0.0,1,1,astar_fixed
7,914,472438,2258.0,2,0.404,1.358,943,933.11,941.78,1.22,8.68,1,1,astar_fixed
7,914,406116,3345.0,2,0.648,0.487,943,927.72,927.77,15.23,0.05,1,1,astar_fixed
7,914,443430,2150.0,2,0.572,1.273,946,933.81,936.16,9.84,2.35,1,1,astar_fixed
7,914,128464,1771.0,2,0.669,1.814,944,942.98,947.34,-3.34,4.35,0,1,astar_fixed
7,914,167900,4770.0,2,1.19,0.948,943,936.32,936.32,6.68,0.0,1,1,astar_fixed
7,916,542746,529.0,2,0.927,1.617,945,941.8,942.88,2.12,1.08,1,1,astar_fixed
7,916,110354,2431.0,2,0.393,0.405,948,926.84,926.84,21.16,0.0,1,1,astar_fixed
7,918,66888,2082.0,2,0.216,0.876,947,942.22,942.22,4.78,0.0,1,1,astar_fixed
7,918,422034,489.0,2,1.143,2.001,953,948.95,948.95,4.05,0.0,1,1,astar_fixed
7,918,264611,820.0,2,0.052,1.297,948,933.56,936.01,11.99,2.44,1,1,astar_fixed
7,920,284650,2426.0,2,0.291,0.507,950,936.87,939.08,10.92,2.22,1,1,astar_fixed
7,920,419462,3278.0,2,1.012,0.729,949,938.93,938.93,10.07,0.0,1,1,astar_fixed
7,920,155795,939.0,2,0.743,1.939,950,946.99,946.99,3.01,0.0,1,1,astar_fixed
7,920,119389,745.0,2,0.738,2.047,955,947.87,949.72,5.28,1.85,1,1,astar_fixed
7,920,137629,2002.0,2,0.484,0.472,951,938.36,943.31,7.69,4.95,1,1,astar_fixed
7,920,209511,987.0,2,0.639,0.52,950,933.93,934.33,15.67,0.4,1,1,astar_fixed
7,920,238692,1538.0,2,0.064,0.204,955,926.29,926.29,28.71,0.0,1,1,astar_fixed
7,920,329223,4228.0,2,1.158,1.171,950,943.96,943.96,6.04,0.0,1,1,astar_fixed
7,922,545312,607.0,2,1.019,0.368,952,937.89,942.07,9.93,4.18,1,1,astar_fixed
7,922,22333,3725.0,2,0.67,1.753,952,948.91,951.67,0.33,2.76,1,1,astar_fixed
7,922,290160,226.0,2,1.246,0.921,951,944.58,944.58,6.42,0.0,1,1,astar_fixed
7,922,378962,1282.0,2,0.589,0.642,952,936.55,938.49,13.51,1.93,1,1,astar_fixed
7,922,194643,2252.0,2,1.048,0.599,952,940.11,941.85,10.15,1.73,1,1,astar_fixed
7,924,354194,2050.0,2,0.551,1.402,953,944.74,944.74,8.26,0.0,1,1,astar_fixed
7,924,461890,2191.0,2,0.488,1.743,953,947.12,950.25,2.75,3.13,1,1,astar_fixed
7,924,35091,2020.0,2,0.158,1.854,954,948.71,948.71,5.29,0.0,1,1,astar_fixed
7,924,164946,2717.0,2,1.036,0.249,955,939.01,943.83,11.17,4.82,1,1,astar_fixed
7,926,104342,849.0,2,0.64,1.059,956,944.79,945.87,10.13,1.08,1,1,astar_fixed
7,926,2979,2431.0,2,0.593,1.554,961,949.24,949.24,11.76,0.0,1,1,astar_fixed
7,926,443431,228.0,2,0.26,0.02,956,932.4,932.99,23.01,0.59,1,1,astar_fixed
7,926,448804,1724.0,2,0.599,0.604,957,944.8,944.8,12.2,0.0,1,1,astar_fixed
7,926,91988,2662.0,2,1.095,1.247,956,950.08,951.77,4.23,1.7,1,1,astar_fixed
7,928,527083,228.0,2,0.293,1.74,957,953.82,955.73,1.27,1.91,1,1,astar_fixed
7,928,122392,3345.0,2,0.826,1.426,959,951.3,952.5,6.5,1.2,1,1,astar_fixed
7,928,15811,1963.0,2,1.397,1.122,957,953.59,958.45,-1.45,4.86,0,1,astar_fixed
7,928,309906,1538.0,2,0.648,0.21,958,939.35,939.95,18.05,0.6,1,1,astar_fixed
7,928,506250,2141.0,2,0.646,1.108,958,952.36,952.36,5.64,0.0,1,1,astar_fixed
7,930,134599,1931.0,2,0.963,1.16,961,952.19,957.53,3.47,5.33,1,1,astar_fixed
7,930,158785,1328.0,2,0.405,2.59,965,959.67,962.67,2.33,2.99,1,1,astar_fixed
7,930,424771,2914.0,2,0.541,1.761,961,953.73,954.98,6.02,1.25,1,1,astar_fixed
7,930,558229,5.0,2,0.542,0.606,960,943.84,943.84,16.16,0.0,1,1,astar_fixed
7,932,521873,3309.0,2,0.15,1.088,961,946.61,946.73,14.27,0.12,1,1,astar_fixed
7,932,480341,2426.0,2,0.096,1.288,963,952.73,953.18,9.82,0.45,1,1,astar_fixed
7,932,419463,2150.0,2,0.572,1.226,962,953.22,953.22,8.78,0.0,1,1,astar_fixed
7,932,337466,2170.0,2,0.822,0.893,962,950.7,952.29,9.71,1.59,1,1,astar_fixed
7,932,334751,1233.0,2,1.079,1.102,962,954.69,960.84,1.16,6.15,1,1,astar_fixed
7,934,161920,820.0,2,0.284,1.769,964,955.6,963.72,0.28,8.12,1,1,astar_fixed
7,934,503674,987.0,2,0.52,0.373,964,945.66,945.66,18.34,0.0,1,1,astar_fixed
7,934,508838,3241.0,2,0.674,0.383,964,947.06,948.17,15.83,1.12,1,1,astar_fixed
7,934,532358,2039.0,2,0.372,1.583,964,954.76,954.76,9.24,0.0,1,1,astar_fixed
7,936,70033,3309.0,2,0.269,1.018,965,961.65,964.51,0.49,2.86,1,1,astar_fixed
7,936,537689,1299.0,2,0.307,1.872,965,958.68,961.14,3.86,2.47,1,1,astar_fixed
7,936,545314,272.0,2,1.095,0.901,966,957.11,959.54,6.46,2.43,1,1,astar_fixed
7,936,547905,2854.0,2,1.124,1.573,966,963.11,965.88,0.12,2.77,1,1,astar_fixed
7,938,387100,4770.0,2,0.91,1.602,967,963.53,965.88,1.12,2.35,1,1,astar_fixed
7,938,82707,607.0,2,0.121,1.224,970,953.53,954.84,15.16,1.31,1,1,astar_fixed
7,938,435404,1282.0,2,0.755,0.614,968,953.73,954.44,13.56,0.71,1,1,astar_fixed
7,940,493224,1880.0,2,0.56,1.281,970,959.78,966.01,3.99,6.23,1,1,astar_fixed
7,940,558232,2002.0,2,0.448,0.685,970,953.71,953.71,16.29,0.0,1,1,astar_fixed
7,942,188828,529.0,2,0.421,2.575,981,971.68,973.68,7.32,2.0,1,1,astar_fixed
7,942,422039,939.0,2,0.785,1.028,971,966.53,966.53,4.47,0.0,1,1,astar_fixed
7,942,524494,2717.0,2,0.249,0.979,971,956.53,958.71,12.29,2.18,1,1,astar_fixed
7,942,137633,1538.0,2,0.22,2.762,977,971.56,971.56,5.44,0.0,1,1,astar_fixed
7,942,416753,228.0,2,0.02,1.444,972,970.37,970.94,1.06,0.56,1,1,astar_fixed
7,944,545315,4228.0,2,1.224,2.66,983,981.29,981.29,1.71,0.0,1,1,astar_fixed
7,944,76312,2039.0,2,0.301,1.511,976,974.29,974.29,1.71,0.0,1,1,astar_fixed
7,944,537691,2082.0,2,0.865,1.954,974,972.17,974.25,-0.25,2.08,0,1,astar_fixed
7,946,424773,2050.0,2,0.363,0.909,975,960.91,961.21,13.79,0.31,1,1,astar_fixed
7,946,143744,3278.0,2,0.134,1.066,976,960.28,965.58,10.42,5.3,1,1,astar_fixed
7,946,170937,1724.0,2,0.652,0.755,976,962.06,964.75,11.25,2.69,1,1,astar_fixed
7,950,337471,2191.0,2,0.698,1.698,979,974.53,974.53,4.47,0.0,1,1,astar_fixed
7,950,435405,745.0,2,0.531,2.895,985,983.37,987.65,-2.65,4.28,0,1,astar_fixed
7,950,9461,226.0,2,0.894,2.23,991,980.78,980.78,10.22,0.0,1,1,astar_fixed
7,950,209515,2002.0,2,0.446,1.576,981,975.04,976.27,4.73,1.23,1,1,astar_fixed
7,952,197586,849.0,2,1.05,2.302,987,984.73,984.73,2.27,0.0,1,1,astar_fixed
7,952,88871,2252.0,2,0.46,0.444,981,963.75,963.75,17.25,0.0,1,1,astar_fixed
7,952,60625,3241.0,2,0.412,0.847,982,966.8,971.37,10.63,4.58,1,1,astar_fixed
7,952,414107,2050.0,2,0.364,0.926,984,975.96,983.5,0.5,7.54,1,1,astar_fixed
7,952,427349,501.0,2,0.41,0.682,982,965.36,968.41,13.59,3.05,1,1,astar_fixed
7,954,128470,2717.0,2,0.264,0.591,983,967.85,968.86,14.14,1.0,1,1,astar_fixed
7,954,218397,1963.0,2,0.905,1.812,983,981.28,982.31,0.69,1.03,1,1,astar_fixed
7,954,542752,987.0,2,0.42,0.772,983,968.22,969.38,13.62,1.17,1,1,astar_fixed
7,956,475109,2170.0,2,0.223,1.276,985,972.85,972.85,12.15,0.0,1,1,astar_fixed
7,956,307090,820.0,2,0.754,1.828,985,982.13,985.63,-0.63,3.49,0,1,astar_fixed
7,956,235829,2914.0,2,1.09,1.446,985,981.74,984.64,0.36,2.91,1,1,astar_fixed
7,956,290165,1233.0,2,0.481,0.638,985,969.59,971.32,13.68,1.73,1,1,astar_fixed
7,956,290166,2426.0,2,1.098,1.323,990,980.75,980.75,9.25,0.0,1,1,astar_fixed
7,956,448809,1299.0,2,0.298,2.037,986,982.69,982.69,3.31,0.0,1,1,astar_fixed
7,958,6226,1960.0,2,0.739,0.864,995,975.74,975.74,19.26,0.0,1,1,astar_fixed
7,960,370809,272.0,2,0.853,2.448,994,992.3,992.3,1.7,0.0,1,1,astar_fixed
7,960,403395,607.0,2,0.458,2.238,994,987.11,987.11,6.89,0.0,1,1,astar_fixed
7,960,498389,1931.0,2,0.44,1.392,990,979.7,987.67,2.33,7.97,1,1,astar_fixed
7,960,290169,3278.0,2,0.059,0.849,990,972.06,972.06,17.94,0.0,1,1,astar_fixed
7,962,524496,1880.0,2,1.012,1.211,991,985.06,986.82,4.18,1.76,1,1,astar_fixed
7,962,568423,3309.0,2,0.903,2.33,1001,993.71,993.71,7.29,0.0,1,1,astar_fixed
7,962,370811,1724.0,2,0.604,1.201,992,981.53,985.16,6.84,3.63,1,1,astar_fixed
7,962,235831,529.0,2,0.396,0.967,994,987.37,991.45,2.55,4.08,1,1,astar_fixed
7,964,292998,2141.0,2,1.05,1.435,998,989.3,994.59,3.41,5.3,1,1,astar_fixed
7,964,563303,2662.0,2,1.216,0.34,994,981.34,983.17,10.83,1.84,1,1,astar_fixed
7,964,356996,2020.0,2,1.135,2.79,1004,1001.64,1006.19,-2.19,4.55,0,1,astar_fixed
7,964,438084,1282.0,2,0.405,0.381,994,974.74,975.75,18.25,1.01,1,1,astar_fixed
7,966,173934,2466.0,2,1.479,0.99,996,991.16,991.16,4.84,0.0,1,1,astar_fixed
7,966,446053,501.0,2,0.488,1.787,1001,989.5,989.5,11.5,0.0,1,1,astar_fixed
7,968,424780,2717.0,2,0.179,1.604,997,987.28,990.24,6.76,2.96,1,1,astar_fixed
7,968,298591,939.0,2,0.895,1.678,997,994.06,994.06,2.94,0.0,1,1,astar_fixed
7,968,101347,3241.0,2,0.996,1.298,998,991.66,994.51,3.49,2.85,1,1,astar_fixed
7,968,516686,2252.0,2,0.43,0.199,999,977.39,977.39,21.61,0.0,1,1,astar_fixed
7,970,411449,1960.0,2,0.023,0.455,999,983.84,983.84,15.16,0.0,1,1,astar_fixed
7,970,416757,1233.0,2,0.21,0.119,999,976.82,978.13,20.87,1.31,1,1,astar_fixed
7,970,180007,2191.0,2,0.73,1.534,1002,997.94,997.94,4.06,0.0,1,1,astar_fixed
7,970,209520,2854.0,2,0.427,0.515,1000,982.07,983.02,16.98,0.95,1,1,astar_fixed
7,970,261838,2002.0,2,0.545,2.264,1006,1003.12,1003.12,2.88,0.0,1,1,astar_fixed
7,974,511511,4770.0,2,0.036,0.735,1004,984.61,984.61,19.39,0.0,1,1,astar_fixed
7,974,542753,2050.0,2,1.111,1.616,1004,1003.33,1003.33,0.67,0.0,1,1,astar_fixed
7,976,273153,2039.0,2,0.227,1.209,1006,992.31,992.68,13.32,0.37,1,1,astar_fixed
7,978,15821,1282.0,2,0.203,1.651,1007,997.89,1002.31,4.69,4.42,1,1,astar_fixed
7,978,495829,3278.0,2,0.658,0.981,1007,996.05,996.55,10.45,0.5,1,1,astar_fixed
7,978,167911,1233.0,2,0.66,0.838,1009,994.84,994.84,14.16,0.0,1,1,astar_fixed
7,980,12697,745.0,2,0.546,1.421,1009,1004.23,1007.49,1.51,3.26,1,1,astar_fixed
7,980,555625,2082.0,2,0.079,1.736,1015,999.55,1000.69,14.31,1.13,1,1,astar_fixed
7,980,82719,987.0,2,0.58,0.198,1010,990.67,990.67,19.33,0.0,1,1,astar_fixed
7,982,376347,2662.0,2,0.35,1.558,1005,1002.36,1005.32,-0.32,2.96,0,1,astar_fixed
7,982,318205,2771.0,2,0.789,1.607,1012,1006.54,1006.54,5.46,0.0,1,1,astar_fixed
7,982,365385,1724.0,2,1.07,1.194,1012,1005.4,1005.4,6.6,0.0,1,1,astar_fixed
7,984,550462,849.0,2,1.029,1.402,1013,1009.57,1010.7,2.3,1.13,1,1,astar_fixed
7,984,161927,1963.0,2,0.104,2.189,1018,1007.66,1007.66,10.34,0.0,1,1,astar_fixed
7,984,19129,1299.0,2,0.298,1.686,1014,1005.0,1005.49,8.51,0.49,1,1,astar_fixed
7,986,432696,228.0,2,1.369,0.983,1016,1010.16,1017.39,-1.39,7.23,0,1,astar_fixed
7,986,495830,1880.0,2,1.205,1.031,1015,1009.16,1009.16,5.84,0.0,1,1,astar_fixed
7,986,365387,4770.0,2,1.066,1.495,1017,1011.95,1011.95,5.05,0.0,1,1,astar_fixed
7,986,438090,2426.0,2,1.417,1.187,1017,1012.32,1012.32,4.68,0.0,1,1,astar_fixed
7,988,459299,607.0,2,1.028,1.866,1022,1016.81,1017.25,4.75,0.44,1,1,astar_fixed
7,988,419476,529.0,2,0.97,1.485,1018,1013.04,1013.04,4.96,0.0,1,1,astar_fixed
7,990,98144,272.0,2,0.903,1.402,1019,1016.05,1016.05,2.95,0.0,1,1,astar_fixed
7,992,532373,2466.0,2,1.049,2.518,1031,1026.57,1026.57,4.43,0.0,1,1,astar_fixed
7,992,400731,2431.0,2,0.865,0.3,1029,1005.98,1005.98,23.02,0.0,1,1,astar_fixed
7,992,227097,1960.0,2,0.184,1.681,1022,1011.99,1012.73,9.27,0.74,1,1,astar_fixed
7,992,323786,828.0,2,0.095,1.219,1021,1007.26,1007.26,13.74,0.0,1,1,astar_fixed
7,992,321025,2914.0,2,0.396,1.567,1022,1012.82,1014.15,7.85,1.33,1,1,astar_fixed
7,994,128477,2662.0,2,0.35,0.921,1023,1017.25,1024.39,-1.39,7.13,0,1,astar_fixed
7,994,244516,2514.0,2,0.095,2.435,1023,1019.68,1019.68,3.32,0.0,1,1,astar_fixed
